S No,pH,Temperature,Moisture,Time_log,Gadget Id,Location
4573,7,27.1,45.3,18-01-2022 17:47,NITSL001,Farm 1
4574,7,27.1,45.1,18-01-2022 17:47,NITSL001,Farm 1
4575,7,27.1,45.2,18-01-2022 17:47,NITSL001,Farm 1
4576,7,27.1,45.1,18-01-2022 17:48,NITSL001,Farm 1
4577,7,27.1,45.1,18-01-2022 17:48,NITSL001,Farm 1
4578,7,27.1,44.9,18-01-2022 17:48,NITSL001,Farm 1
4579,7,27.1,45.2,18-01-2022 17:48,NITSL001,Farm 1
4580,7,27.1,45.1,18-01-2022 17:48,NITSL001,Farm 1
4581,7,27.1,45.3,18-01-2022 17:48,NITSL001,Farm 1
4582,7,27.1,45.1,18-01-2022 17:48,NITSL001,Farm 1
4583,7,27.1,45.4,18-01-2022 17:48,NITSL001,Farm 1
4584,7,27.1,45.2,18-01-2022 17:48,NITSL001,Farm 1
4585,7,27.1,45.2,18-01-2022 17:48,NITSL001,Farm 1
4586,7,27.1,45.1,18-01-2022 17:48,NITSL001,Farm 1
4587,7,27.1,45.1,18-01-2022 17:48,NITSL001,Farm 1
4588,7,27.1,45.3,18-01-2022 17:48,NITSL001,Farm 1
4589,7,27.1,45.1,18-01-2022 17:49,NITSL001,Farm 1
4590,7,27.1,45.2,18-01-2022 17:49,NITSL001,Farm 1
4591,7,27.1,45.2,18-01-2022 17:49,NITSL001,Farm 1
4592,7,27.1,44.9,18-01-2022 17:49,NITSL001,Farm 1
4593,7,27.1,44.9,18-01-2022 17:49,NITSL001,Farm 1
4594,7,27.1,45.2,18-01-2022 17:49,NITSL001,Farm 1
4595,7,27.1,45.2,18-01-2022 17:49,NITSL001,Farm 1
4596,7,27.1,45.1,18-01-2022 17:49,NITSL001,Farm 1
4597,7,27.1,45,18-01-2022 17:49,NITSL001,Farm 1
4598,7,27.1,45.1,18-01-2022 17:49,NITSL001,Farm 1
4599,7,27.1,45.2,18-01-2022 17:49,NITSL001,Farm 1
4600,7,27.1,45,18-01-2022 17:49,NITSL001,Farm 1
4601,7,27.1,45,18-01-2022 17:49,NITSL001,Farm 1
4602,7,27.1,45.4,18-01-2022 17:50,NITSL001,Farm 1
4603,7,27.1,45.2,18-01-2022 17:50,NITSL001,Farm 1
4604,7,27.1,45.1,18-01-2022 17:50,NITSL001,Farm 1
4605,7,27.1,45.1,18-01-2022 17:50,NITSL001,Farm 1
4606,7,27.1,45,18-01-2022 17:50,NITSL001,Farm 1
4607,7,27.1,45.1,18-01-2022 17:50,NITSL001,Farm 1
4608,7,27.1,45.3,18-01-2022 17:50,NITSL001,Farm 1
4609,7,27.1,45.2,18-01-2022 17:50,NITSL001,Farm 1
4610,7,27.1,45.3,18-01-2022 17:50,NITSL001,Farm 1
4611,7,27.1,45.3,18-01-2022 17:50,NITSL001,Farm 1
4612,7,27.1,45.2,18-01-2022 17:50,NITSL001,Farm 1
4613,7,27.1,45.1,18-01-2022 17:50,NITSL001,Farm 1
4614,7,27.1,44.9,18-01-2022 17:50,NITSL001,Farm 1
4615,7,27.1,44.9,18-01-2022 17:51,NITSL001,Farm 1
4616,7,27.1,45.1,18-01-2022 17:51,NITSL001,Farm 1
4617,7,27.1,45.1,18-01-2022 17:51,NITSL001,Farm 1
4618,7,27.1,45.1,18-01-2022 17:51,NITSL001,Farm 1
4619,7,27.1,45.2,18-01-2022 17:51,NITSL001,Farm 1
4620,7,27.1,45,18-01-2022 17:51,NITSL001,Farm 1
4621,7,27.1,45,18-01-2022 17:51,NITSL001,Farm 1
4622,7,27.1,45.2,18-01-2022 17:51,NITSL001,Farm 1
4623,7,27.1,45.2,18-01-2022 17:51,NITSL001,Farm 1
4624,7,27.1,45.2,18-01-2022 17:51,NITSL001,Farm 1
4625,7,27.1,45.2,18-01-2022 17:51,NITSL001,Farm 1
4626,7,27.1,45.1,18-01-2022 17:51,NITSL001,Farm 1
4627,7,27.1,45.3,18-01-2022 17:51,NITSL001,Farm 1
4628,7,27.1,45.2,18-01-2022 17:52,NITSL001,Farm 1
4629,7,27.1,45.2,18-01-2022 17:52,NITSL001,Farm 1
4630,7,27.1,45.1,18-01-2022 17:52,NITSL001,Farm 1
4631,7,27.1,45.2,18-01-2022 17:52,NITSL001,Farm 1
4632,7,27.1,45.1,18-01-2022 17:52,NITSL001,Farm 1
4633,7,27.1,45.3,18-01-2022 17:52,NITSL001,Farm 1
4634,7,27.1,45,18-01-2022 17:52,NITSL001,Farm 1
4635,7,27.1,45.2,18-01-2022 17:52,NITSL001,Farm 1
4636,7,27.1,45.1,18-01-2022 17:52,NITSL001,Farm 1
4637,7,27.1,45.2,18-01-2022 17:52,NITSL001,Farm 1
4638,7,27.1,45.1,18-01-2022 17:52,NITSL001,Farm 1
4639,7,27.1,45.2,18-01-2022 17:52,NITSL001,Farm 1
4640,7,27.1,45.2,18-01-2022 17:52,NITSL001,Farm 1
4641,7,27.1,45.3,18-01-2022 17:53,NITSL001,Farm 1
4642,7,27.1,44.9,18-01-2022 17:53,NITSL001,Farm 1
4643,7,27.1,45.1,18-01-2022 17:53,NITSL001,Farm 1
4644,7,27.1,45.3,18-01-2022 17:53,NITSL001,Farm 1
4645,7,27.1,45.3,18-01-2022 17:53,NITSL001,Farm 1
4646,7,27.1,44.9,18-01-2022 17:53,NITSL001,Farm 1
4647,7,27.1,45.2,18-01-2022 17:53,NITSL001,Farm 1
4648,7,27.1,45.2,18-01-2022 17:53,NITSL001,Farm 1
4649,7,27.1,45.1,18-01-2022 17:53,NITSL001,Farm 1
4650,7,27.1,45.2,18-01-2022 17:53,NITSL001,Farm 1
4651,7,27.1,44.9,18-01-2022 17:53,NITSL001,Farm 1
4652,7,27.1,45.1,18-01-2022 17:53,NITSL001,Farm 1
4653,7,27.1,44.9,18-01-2022 17:54,NITSL001,Farm 1
4654,7,27.1,45.1,18-01-2022 17:54,NITSL001,Farm 1
4655,7,27.1,45.2,18-01-2022 17:54,NITSL001,Farm 1
4656,7,27.1,45.2,18-01-2022 17:54,NITSL001,Farm 1
4657,7,27.1,45.2,18-01-2022 17:54,NITSL001,Farm 1
4658,7,27.1,45,18-01-2022 17:54,NITSL001,Farm 1
4659,7,27.1,45.1,18-01-2022 17:54,NITSL001,Farm 1
4660,7,27.1,45.1,18-01-2022 17:54,NITSL001,Farm 1
4661,7,27.1,45.2,18-01-2022 17:54,NITSL001,Farm 1
4662,7,27.1,45.1,18-01-2022 17:54,NITSL001,Farm 1
4663,7,27.1,45.1,18-01-2022 17:54,NITSL001,Farm 1
4664,7,27.1,45.2,18-01-2022 17:54,NITSL001,Farm 1
4665,7,27.1,45.2,18-01-2022 17:54,NITSL001,Farm 1
4666,7,27.1,45,18-01-2022 17:55,NITSL001,Farm 1
4667,7,27.1,45,18-01-2022 17:55,NITSL001,Farm 1
4668,7,27.1,45.2,18-01-2022 17:55,NITSL001,Farm 1
4669,7,27.1,45.4,18-01-2022 17:55,NITSL001,Farm 1
4670,7,27.1,45.2,18-01-2022 17:55,NITSL001,Farm 1
4671,7,27.1,45.1,18-01-2022 17:55,NITSL001,Farm 1
4672,7,27.1,45.1,18-01-2022 17:55,NITSL001,Farm 1
4673,7,27.1,45.2,18-01-2022 17:55,NITSL001,Farm 1
4674,7,27.1,44.9,18-01-2022 17:55,NITSL001,Farm 1
4675,7,27.1,45,18-01-2022 17:55,NITSL001,Farm 1
4676,7,27.1,45.2,18-01-2022 17:55,NITSL001,Farm 1
4677,7,27.1,45.2,18-01-2022 17:55,NITSL001,Farm 1
4678,7,27.1,45,18-01-2022 17:55,NITSL001,Farm 1
4679,7,27.1,45.2,18-01-2022 17:56,NITSL001,Farm 1
4680,7,27.1,45.1,18-01-2022 17:56,NITSL001,Farm 1
4681,7,27.1,45.2,18-01-2022 17:56,NITSL001,Farm 1
4682,7,27.1,45.2,18-01-2022 17:56,NITSL001,Farm 1
4683,7,27.1,45.2,18-01-2022 17:56,NITSL001,Farm 1
4684,7,27.1,45.1,18-01-2022 17:56,NITSL001,Farm 1
4685,7,27.1,45.2,18-01-2022 17:56,NITSL001,Farm 1
4686,7,27.1,45.1,18-01-2022 17:56,NITSL001,Farm 1
4687,7,27.1,45.2,18-01-2022 17:56,NITSL001,Farm 1
4688,7,27.1,45.2,18-01-2022 17:56,NITSL001,Farm 1
4689,7,27.1,45.1,18-01-2022 17:56,NITSL001,Farm 1
4690,7,27.1,44.9,18-01-2022 17:56,NITSL001,Farm 1
4691,7,27.1,45.2,18-01-2022 17:56,NITSL001,Farm 1
4692,7,27.1,45,18-01-2022 17:57,NITSL001,Farm 1
4693,7,27.1,45.1,18-01-2022 17:57,NITSL001,Farm 1
4694,7,27.1,45.1,18-01-2022 17:57,NITSL001,Farm 1
4695,7,27.1,45.2,18-01-2022 17:57,NITSL001,Farm 1
4696,7,27.1,45.2,18-01-2022 17:57,NITSL001,Farm 1
4697,7,27.1,45.1,18-01-2022 17:57,NITSL001,Farm 1
4698,7,27.1,45.2,18-01-2022 17:57,NITSL001,Farm 1
4699,7,27.1,45.1,18-01-2022 17:57,NITSL001,Farm 1
4700,7,27.1,45,18-01-2022 17:57,NITSL001,Farm 1
4701,7,27.1,45.2,18-01-2022 17:57,NITSL001,Farm 1
4702,7,27.1,45.2,18-01-2022 17:57,NITSL001,Farm 1
4703,7,27.1,45.1,18-01-2022 17:57,NITSL001,Farm 1
4704,7,27.1,45.3,18-01-2022 17:57,NITSL001,Farm 1
4705,7,27.1,45.1,18-01-2022 17:58,NITSL001,Farm 1
4706,7,27.1,44.9,18-01-2022 17:58,NITSL001,Farm 1
4707,7,27.1,45.1,18-01-2022 17:58,NITSL001,Farm 1
4708,7,27.1,44.9,18-01-2022 17:58,NITSL001,Farm 1
4709,7,27.1,45,18-01-2022 17:58,NITSL001,Farm 1
4710,7,27.1,45.1,18-01-2022 17:58,NITSL001,Farm 1
4711,7,27.1,45.2,18-01-2022 17:58,NITSL001,Farm 1
4712,7,27.1,45,18-01-2022 17:58,NITSL001,Farm 1
4713,7,27.1,45.2,18-01-2022 17:58,NITSL001,Farm 1
4714,7,27.1,45.2,18-01-2022 17:58,NITSL001,Farm 1
4715,7,27.1,45.2,18-01-2022 17:58,NITSL001,Farm 1
4716,7,27.1,45.3,18-01-2022 17:58,NITSL001,Farm 1
4717,7,27.1,45,18-01-2022 17:59,NITSL001,Farm 1
4718,7,27.1,45.2,18-01-2022 17:59,NITSL001,Farm 1
4719,7,27.1,45.2,18-01-2022 17:59,NITSL001,Farm 1
4720,7,27.1,45.1,18-01-2022 17:59,NITSL001,Farm 1
4721,7,27.1,45.2,18-01-2022 17:59,NITSL001,Farm 1
4722,7,27.1,45,18-01-2022 17:59,NITSL001,Farm 1
4723,7,27.1,45.2,18-01-2022 17:59,NITSL001,Farm 1
4724,7,27.1,45,18-01-2022 17:59,NITSL001,Farm 1
4725,7,27.1,45.1,18-01-2022 17:59,NITSL001,Farm 1
4726,7,27.1,45.4,18-01-2022 17:59,NITSL001,Farm 1
4727,7,27.1,45.2,18-01-2022 17:59,NITSL001,Farm 1
4728,7,27.1,45.2,18-01-2022 17:59,NITSL001,Farm 1
4729,7,27.1,45.2,18-01-2022 17:59,NITSL001,Farm 1
4730,7,27.1,45,18-01-2022 18:00,NITSL001,Farm 1
4731,7,27.1,45.1,18-01-2022 18:00,NITSL001,Farm 1
4732,7,27.1,45.2,18-01-2022 18:00,NITSL001,Farm 1
4733,7,27.1,45.2,18-01-2022 18:00,NITSL001,Farm 1
4734,7,27.1,44.9,18-01-2022 18:00,NITSL001,Farm 1
4735,7,27.1,45.2,18-01-2022 18:00,NITSL001,Farm 1
4736,7,27.1,45,18-01-2022 18:00,NITSL001,Farm 1
4737,7,27.1,45.2,18-01-2022 18:00,NITSL001,Farm 1
4738,7,27.1,45.4,18-01-2022 18:00,NITSL001,Farm 1
4739,7,27.1,45,18-01-2022 18:00,NITSL001,Farm 1
4740,7,27.1,45.2,18-01-2022 18:00,NITSL001,Farm 1
4741,7,27.1,45.1,18-01-2022 18:00,NITSL001,Farm 1
4742,7,27.1,45.2,18-01-2022 18:00,NITSL001,Farm 1
4743,7,27.1,45,18-01-2022 18:01,NITSL001,Farm 1
4744,7,27.1,45,18-01-2022 18:01,NITSL001,Farm 1
4745,7,27.1,45.2,18-01-2022 18:01,NITSL001,Farm 1
4746,7,27.1,44.9,18-01-2022 18:01,NITSL001,Farm 1
4747,7,27.1,45.1,18-01-2022 18:01,NITSL001,Farm 1
4748,7,27.1,45.3,18-01-2022 18:01,NITSL001,Farm 1
4749,7,27.1,45.1,18-01-2022 18:01,NITSL001,Farm 1
4750,7,27.1,45.2,18-01-2022 18:01,NITSL001,Farm 1
4751,7,27.1,45.2,18-01-2022 18:01,NITSL001,Farm 1
4752,7,27.1,45.1,18-01-2022 18:01,NITSL001,Farm 1
4753,7,27.1,45,18-01-2022 18:01,NITSL001,Farm 1
4754,7,27.1,45.2,18-01-2022 18:01,NITSL001,Farm 1
4755,7,27.1,45.2,18-01-2022 18:01,NITSL001,Farm 1
4756,7,27.1,45.1,18-01-2022 18:02,NITSL001,Farm 1
4757,7,27.1,45.1,18-01-2022 18:02,NITSL001,Farm 1
4758,7,27.1,45.4,18-01-2022 18:02,NITSL001,Farm 1
4759,7,27.1,45.1,18-01-2022 18:02,NITSL001,Farm 1
4760,7,27.1,45,18-01-2022 18:02,NITSL001,Farm 1
4761,7,27.1,45.2,18-01-2022 18:02,NITSL001,Farm 1
4762,7,27.1,45.2,18-01-2022 18:02,NITSL001,Farm 1
4763,7,27.1,45.2,18-01-2022 18:02,NITSL001,Farm 1
4764,7,27.1,45,18-01-2022 18:02,NITSL001,Farm 1
4765,7,27.1,45.1,18-01-2022 18:02,NITSL001,Farm 1
4766,7,27.1,45.1,18-01-2022 18:02,NITSL001,Farm 1
4767,7,27.1,45.2,18-01-2022 18:02,NITSL001,Farm 1
4768,7,27.1,45.3,18-01-2022 18:02,NITSL001,Farm 1
4769,7,27.1,44.9,18-01-2022 18:03,NITSL001,Farm 1
4770,7,27.1,45.2,18-01-2022 18:03,NITSL001,Farm 1
4771,7,27.1,45.3,18-01-2022 18:03,NITSL001,Farm 1
4772,7,27.1,45.2,18-01-2022 18:03,NITSL001,Farm 1
4773,7,27.1,45.2,18-01-2022 18:03,NITSL001,Farm 1
4774,7,27.1,45.1,18-01-2022 18:03,NITSL001,Farm 1
4775,7,27.1,45.2,18-01-2022 18:03,NITSL001,Farm 1
4776,7,27.1,45,18-01-2022 18:03,NITSL001,Farm 1
4777,7,27.1,45.4,18-01-2022 18:03,NITSL001,Farm 1
4778,7,27.1,45.2,18-01-2022 18:03,NITSL001,Farm 1
4779,7,27.1,45,18-01-2022 18:03,NITSL001,Farm 1
4780,7,27.1,45.2,18-01-2022 18:03,NITSL001,Farm 1
4781,7,27.1,44.9,18-01-2022 18:04,NITSL001,Farm 1
4782,7,27.1,45.2,18-01-2022 18:04,NITSL001,Farm 1
4783,7,27.1,45,18-01-2022 18:04,NITSL001,Farm 1
4784,7,27.1,44.9,18-01-2022 18:04,NITSL001,Farm 1
4785,7,27.1,45.3,18-01-2022 18:04,NITSL001,Farm 1
4786,7,27.1,45.2,18-01-2022 18:04,NITSL001,Farm 1
4787,7,27.1,45.2,18-01-2022 18:04,NITSL001,Farm 1
4788,7,27.1,45.1,18-01-2022 18:04,NITSL001,Farm 1
4789,7,27.1,45.2,18-01-2022 18:04,NITSL001,Farm 1
4790,7,27.1,45.2,18-01-2022 18:04,NITSL001,Farm 1
4791,7,27.1,45.2,18-01-2022 18:04,NITSL001,Farm 1
4792,7,27.1,45.3,18-01-2022 18:04,NITSL001,Farm 1
4793,7,27.1,45.2,18-01-2022 18:04,NITSL001,Farm 1
4794,7,27.1,45,18-01-2022 18:05,NITSL001,Farm 1
4795,7,27.1,45.3,18-01-2022 18:05,NITSL001,Farm 1
4796,7,27.1,45.2,18-01-2022 18:05,NITSL001,Farm 1
4797,7,27.1,45.2,18-01-2022 18:05,NITSL001,Farm 1
4798,7,27.1,45.1,18-01-2022 18:05,NITSL001,Farm 1
4799,7,27.1,45.2,18-01-2022 18:05,NITSL001,Farm 1
4800,7,27.1,45.1,18-01-2022 18:05,NITSL001,Farm 1
4801,7,27.1,45.1,18-01-2022 18:05,NITSL001,Farm 1
4802,7,27.1,45.2,18-01-2022 18:05,NITSL001,Farm 1
4803,7,27.1,45.2,18-01-2022 18:05,NITSL001,Farm 1
4804,7,27.1,45,18-01-2022 18:05,NITSL001,Farm 1
4805,7,27.1,44.9,18-01-2022 18:05,NITSL001,Farm 1
4806,7,27.1,45.2,18-01-2022 18:05,NITSL001,Farm 1
4807,7,27.1,45.1,18-01-2022 18:06,NITSL001,Farm 1
4808,7,27.1,45.1,18-01-2022 18:06,NITSL001,Farm 1
4809,7,27.1,45,18-01-2022 18:06,NITSL001,Farm 1
4810,7,27.1,45,18-01-2022 18:06,NITSL001,Farm 1
4811,7,27.1,45,18-01-2022 18:06,NITSL001,Farm 1
4812,7,27.1,45.1,18-01-2022 18:06,NITSL001,Farm 1
4813,7,27.1,45.2,18-01-2022 18:06,NITSL001,Farm 1
4814,7,27.1,45,18-01-2022 18:06,NITSL001,Farm 1
4815,7,27.1,45.1,18-01-2022 18:06,NITSL001,Farm 1
4816,7,27.1,44.9,18-01-2022 18:06,NITSL001,Farm 1
4817,7,27.1,45,18-01-2022 18:06,NITSL001,Farm 1
4818,7,27.1,45.1,18-01-2022 18:06,NITSL001,Farm 1
4819,7,27.1,44.9,18-01-2022 18:06,NITSL001,Farm 1
4820,7,27.1,45.2,18-01-2022 18:07,NITSL001,Farm 1
4821,7,27.1,45.2,18-01-2022 18:07,NITSL001,Farm 1
4822,7,27.1,45.1,18-01-2022 18:07,NITSL001,Farm 1
4823,7,27.1,45.1,18-01-2022 18:07,NITSL001,Farm 1
4824,7,27.1,45.2,18-01-2022 18:07,NITSL001,Farm 1
4825,7,27.1,45,18-01-2022 18:07,NITSL001,Farm 1
4826,7,27.1,45.2,18-01-2022 18:07,NITSL001,Farm 1
4827,7,27.1,45.1,18-01-2022 18:07,NITSL001,Farm 1
4828,7,27.1,45.2,18-01-2022 18:07,NITSL001,Farm 1
4829,7,27.1,45.2,18-01-2022 18:07,NITSL001,Farm 1
4830,7,27.1,45.2,18-01-2022 18:07,NITSL001,Farm 1
4831,7,27.1,45,18-01-2022 18:07,NITSL001,Farm 1
4832,7,27.1,45,18-01-2022 18:07,NITSL001,Farm 1
4833,7,27.1,45.2,18-01-2022 18:08,NITSL001,Farm 1
4834,7,27.1,45.1,18-01-2022 18:08,NITSL001,Farm 1
4835,7,27.1,45.1,18-01-2022 18:08,NITSL001,Farm 1
4836,7,27.1,45.3,18-01-2022 18:08,NITSL001,Farm 1
4837,7,27.1,45.2,18-01-2022 18:08,NITSL001,Farm 1
4838,7,27.1,45,18-01-2022 18:08,NITSL001,Farm 1
4839,7,27.1,45.2,18-01-2022 18:08,NITSL001,Farm 1
4840,7,27.1,45.2,18-01-2022 18:08,NITSL001,Farm 1
4841,7,27.1,45.3,18-01-2022 18:08,NITSL001,Farm 1
4842,7,27.1,44.9,18-01-2022 18:08,NITSL001,Farm 1
4843,7,27.1,45.1,18-01-2022 18:08,NITSL001,Farm 1
4844,7,27.1,45.1,18-01-2022 18:08,NITSL001,Farm 1
4845,7,27.1,45,18-01-2022 18:08,NITSL001,Farm 1
4846,7,27.1,45.2,18-01-2022 18:09,NITSL001,Farm 1
4847,7,27.1,45.1,18-01-2022 18:09,NITSL001,Farm 1
4848,7,27.1,45.1,18-01-2022 18:09,NITSL001,Farm 1
4849,7,27.1,45.1,18-01-2022 18:09,NITSL001,Farm 1
4850,7,27.1,45.2,18-01-2022 18:09,NITSL001,Farm 1
4851,7,27.1,44.9,18-01-2022 18:09,NITSL001,Farm 1
4852,7,27.1,45.3,18-01-2022 18:09,NITSL001,Farm 1
4853,7,27.1,45.1,18-01-2022 18:09,NITSL001,Farm 1
4854,7,27.1,45.2,18-01-2022 18:09,NITSL001,Farm 1
4855,7,27.1,45.1,18-01-2022 18:09,NITSL001,Farm 1
4856,7,27.1,44.9,18-01-2022 18:09,NITSL001,Farm 1
4857,7,27.1,44.9,18-01-2022 18:09,NITSL001,Farm 1
4858,7,27.1,45.2,18-01-2022 18:09,NITSL001,Farm 1
4859,7,27.1,45,18-01-2022 18:10,NITSL001,Farm 1
4860,7,27.1,45,18-01-2022 18:10,NITSL001,Farm 1
4861,7,27.1,45.1,18-01-2022 18:10,NITSL001,Farm 1
4862,7,27.1,45.3,18-01-2022 18:10,NITSL001,Farm 1
4863,7,27.1,45.4,18-01-2022 18:10,NITSL001,Farm 1
4864,7,27.1,45.1,18-01-2022 18:10,NITSL001,Farm 1
4865,7,27.1,45,18-01-2022 18:10,NITSL001,Farm 1
4866,7,27.1,45.2,18-01-2022 18:10,NITSL001,Farm 1
4867,7,27.1,45.1,18-01-2022 18:10,NITSL001,Farm 1
4868,7,27.1,45,18-01-2022 18:10,NITSL001,Farm 1
4869,7,27.1,45.1,18-01-2022 18:10,NITSL001,Farm 1
4870,7,27.1,45.2,18-01-2022 18:10,NITSL001,Farm 1
4871,7,27.1,44.9,18-01-2022 18:10,NITSL001,Farm 1
4872,7,27.1,45.1,18-01-2022 18:11,NITSL001,Farm 1
4873,7,27.1,45.2,18-01-2022 18:11,NITSL001,Farm 1
4874,7,27.1,45.1,18-01-2022 18:11,NITSL001,Farm 1
4875,7,27.1,45.3,18-01-2022 18:11,NITSL001,Farm 1
4876,7,27.1,45,18-01-2022 18:11,NITSL001,Farm 1
4877,7,27.1,45.1,18-01-2022 18:11,NITSL001,Farm 1
4878,7,27.1,45,18-01-2022 18:11,NITSL001,Farm 1
4879,7,27.1,45,18-01-2022 18:11,NITSL001,Farm 1
4880,7,27.1,45,18-01-2022 18:11,NITSL001,Farm 1
4881,7,27.1,45.2,18-01-2022 18:11,NITSL001,Farm 1
4882,7,27.1,45,18-01-2022 18:11,NITSL001,Farm 1
4883,7,27.1,45.1,18-01-2022 18:11,NITSL001,Farm 1
4884,7,27.1,45.2,18-01-2022 18:12,NITSL001,Farm 1
4885,7,27.1,45,18-01-2022 18:12,NITSL001,Farm 1
4886,7,27.1,45.1,18-01-2022 18:12,NITSL001,Farm 1
4887,7,27.1,45.1,18-01-2022 18:12,NITSL001,Farm 1
4888,7,27.1,45,18-01-2022 18:12,NITSL001,Farm 1
4889,7,27.1,44.6,18-01-2022 18:12,NITSL001,Farm 1
4890,7,27.1,44.3,18-01-2022 18:12,NITSL001,Farm 1
4891,7,27.1,44.6,18-01-2022 18:12,NITSL001,Farm 1
4892,7,27.1,44.3,18-01-2022 18:12,NITSL001,Farm 1
4893,7,27.1,43.4,18-01-2022 18:12,NITSL001,Farm 1
4894,7,27.1,43.7,18-01-2022 18:12,NITSL001,Farm 1
4895,7,27.1,43.6,18-01-2022 18:12,NITSL001,Farm 1
4896,7,27.1,43.7,18-01-2022 18:12,NITSL001,Farm 1
4897,7,27.1,43.6,18-01-2022 18:13,NITSL001,Farm 1
4898,7,27.1,43.6,18-01-2022 18:13,NITSL001,Farm 1
4899,7,27.1,43.6,18-01-2022 18:13,NITSL001,Farm 1
4900,7,27.1,43.4,18-01-2022 18:13,NITSL001,Farm 1
4901,7,27.1,43.3,18-01-2022 18:13,NITSL001,Farm 1
4902,7,27.1,43.2,18-01-2022 18:13,NITSL001,Farm 1
4903,7,27.1,43.1,18-01-2022 18:13,NITSL001,Farm 1
4904,7,27.1,43.2,18-01-2022 18:13,NITSL001,Farm 1
4905,7,27.1,43,18-01-2022 18:13,NITSL001,Farm 1
4906,7,27.1,43.1,18-01-2022 18:13,NITSL001,Farm 1
4907,7,27.1,43,18-01-2022 18:13,NITSL001,Farm 1
4908,7,27.1,42.9,18-01-2022 18:13,NITSL001,Farm 1
4909,7,27.1,42.9,18-01-2022 18:13,NITSL001,Farm 1
4910,7,27.1,43.1,18-01-2022 18:14,NITSL001,Farm 1
4911,7,27.1,42.9,18-01-2022 18:14,NITSL001,Farm 1
4912,7,27.1,42.8,18-01-2022 18:14,NITSL001,Farm 1
4913,7,27.1,43.1,18-01-2022 18:14,NITSL001,Farm 1
4914,7,27.1,42.9,18-01-2022 18:14,NITSL001,Farm 1
4915,7,27.1,42.8,18-01-2022 18:14,NITSL001,Farm 1
4916,7,27.1,42.8,18-01-2022 18:14,NITSL001,Farm 1
4917,7,27.1,42.8,18-01-2022 18:14,NITSL001,Farm 1
4918,7,27.1,42.8,18-01-2022 18:14,NITSL001,Farm 1
4919,7,27.1,42.8,18-01-2022 18:14,NITSL001,Farm 1
4920,7,27.1,42.6,18-01-2022 18:14,NITSL001,Farm 1
4921,7,27.1,42.7,18-01-2022 18:14,NITSL001,Farm 1
4922,7,27.1,42.7,18-01-2022 18:14,NITSL001,Farm 1
4923,7,27.1,42.7,18-01-2022 18:15,NITSL001,Farm 1
4924,7,27.1,42.8,18-01-2022 18:15,NITSL001,Farm 1
4925,7,27.1,42.8,18-01-2022 18:15,NITSL001,Farm 1
4926,7,27.1,42.7,18-01-2022 18:15,NITSL001,Farm 1
4927,7,27.1,42.6,18-01-2022 18:15,NITSL001,Farm 1
4928,7,27.1,42.6,18-01-2022 18:15,NITSL001,Farm 1
4929,7,27.1,42.5,18-01-2022 18:15,NITSL001,Farm 1
4930,7,27.1,42.7,18-01-2022 18:15,NITSL001,Farm 1
4931,7,27.1,42.7,18-01-2022 18:15,NITSL001,Farm 1
4932,7,27.1,42.6,18-01-2022 18:15,NITSL001,Farm 1
4933,7,27.1,42.6,18-01-2022 18:15,NITSL001,Farm 1
4934,7,27.1,42.5,18-01-2022 18:15,NITSL001,Farm 1
4935,7,27.1,42.6,18-01-2022 18:15,NITSL001,Farm 1
4936,7,27.1,42.6,18-01-2022 18:16,NITSL001,Farm 1
4937,7,27.1,42.6,18-01-2022 18:16,NITSL001,Farm 1
4938,7,27.1,42.5,18-01-2022 18:16,NITSL001,Farm 1
4939,7,27.1,42.5,18-01-2022 18:16,NITSL001,Farm 1
4940,7,27.1,42.6,18-01-2022 18:16,NITSL001,Farm 1
4941,7,27.1,42.5,18-01-2022 18:16,NITSL001,Farm 1
4942,7,27.1,42.6,18-01-2022 18:16,NITSL001,Farm 1
4943,7,27.1,42.5,18-01-2022 18:16,NITSL001,Farm 1
4944,7,27.1,42.5,18-01-2022 18:16,NITSL001,Farm 1
4945,7,27.1,42.4,18-01-2022 18:16,NITSL001,Farm 1
4946,7,27.1,42.5,18-01-2022 18:16,NITSL001,Farm 1
4947,7,27.1,42.5,18-01-2022 18:16,NITSL001,Farm 1
4948,7,27.1,42.5,18-01-2022 18:16,NITSL001,Farm 1
4949,7,27.1,42.5,18-01-2022 18:17,NITSL001,Farm 1
4950,7,27.1,42.4,18-01-2022 18:17,NITSL001,Farm 1
4951,7,27.1,42.5,18-01-2022 18:17,NITSL001,Farm 1
4952,7,27.1,42.4,18-01-2022 18:17,NITSL001,Farm 1
4953,7,27.1,42.5,18-01-2022 18:17,NITSL001,Farm 1
4954,7,27.1,42.5,18-01-2022 18:17,NITSL001,Farm 1
4955,7,27.1,42.5,18-01-2022 18:17,NITSL001,Farm 1
4956,7,27.1,42.4,18-01-2022 18:17,NITSL001,Farm 1
4957,7,27.1,42.4,18-01-2022 18:17,NITSL001,Farm 1
4958,7,27.1,42.4,18-01-2022 18:17,NITSL001,Farm 1
4959,7,27.1,42.5,18-01-2022 18:17,NITSL001,Farm 1
4960,7,27.1,42.3,18-01-2022 18:17,NITSL001,Farm 1
4961,7,27.1,42.4,18-01-2022 18:17,NITSL001,Farm 1
4962,7,27.1,42.4,18-01-2022 18:18,NITSL001,Farm 1
4963,7,27.1,42.5,18-01-2022 18:18,NITSL001,Farm 1
